"Rank","","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","","Team","#","POS","S","ST","KRET","KCOV","PRET","PCOV","FGBLK","FGXP","ST GRD","KOFF GRD","PUNT GRD","FGXP","KEY","PEN","TKL","AST","MT"
"","","174255","","406397","","Tony Livingston","florida-gators","FLORIDA","86","TE","2024","44","0","0","0","0","0","43","64.2","","","","0","0-0","0","0","0"
"","","174256","","428366","","Bryce Lovett","florida-gators","FLORIDA","53","G","2024","65","0","0","0","0","0","63","50.7","","","","2","2-0","0","0","0"
"","","174260","","406425","","Jaden Robinson","florida-gators","FLORIDA","D29","LB","2024","150","3","46","15","61","24","0","61.5","","","","3","0-0","0","2","0"
"","","174264","","406427","","T.J. Searcy","florida-gators","FLORIDA","D19","ED","2024","51","2","0","13","0","33","0","61.4","","","","2","0-0","0","0","0"
"","","174265","","431508","","Layne Swafford","florida-gators","FLORIDA","D45","ED","2024","2","0","0","2","0","0","0","60","","","","0","0-0","0","0","0"
"","","174266","","406430","","Bryce Thornton","florida-gators","FLORIDA","D18","S","2024","56","0","17","10","0","29","0","63.4","","","","0","0-0","0","0","0"
"","","174267","","431510","","Jackson Wade","florida-gators","FLORIDA","83","WR","2024","10","7","0","3","0","0","0","59.2","","","","1","0-0","0","0","0"
"","","174268","","406434","","Treyaun Webb","florida-gators","FLORIDA","05","HB","2024","44","22","8","14","0","0","0","69.9","63","","","2","0-0","0","0","0"
"","","174282","","445718","","Justin Crutchmer","oklahoma-state-cowboys","OKLA STATE","D45","LB","2024","1","0","1","0","0","0","0","60","","","","0","0-0","0","0","0"
"","","174287","","429143","","Ike Esonwune","oklahoma-state-cowboys","OKLA STATE","D25","LB","2024","87","41","31","0","13","2","0","57.8","","","","9","0-0","0","0","2"
"","","174290","","420294","","Kam Franklin","oklahoma-state-cowboys","OKLA STATE","D12","S","2024","1","0","0","1","0","0","0","60","","","","0","0-0","0","0","0"
"","","174291","","406269","","Shea Freibaum","oklahoma-state-cowboys","OKLA STATE","S44","LS","2024","110","0","0","0","55","0","52","62.3","","","","10","1-0","0","0","1"
"","","174292","","427590","","Camron Heard","oklahoma-state-cowboys","OKLA STATE","81","WR","2024","33","3","0","4","26","0","0","59.7","","","","2","0-0","0","0","0"
"","","174294","","406292","","Hudson Kaak","oklahoma-state-cowboys","OKLA STATE","S29","P","2024","31","0","0","0","30","0","0","62.3","","78.6","","31","1-0","0","0","0"
"","","174296","","431387","","Cooper Lai","oklahoma-state-cowboys","OKLA STATE","D29","CB","2024","12","0","11","0","0","1","0","65","","","","1","0-0","0","0","0"
"","","174297","","423487","","RJ Lester","oklahoma-state-cowboys","OKLA STATE","D13","CB","2024","68","0","62","4","0","2","0","69","","","","1","0-0","0","1","0"
"","","174299","","423489","","Andrew McCall","oklahoma-state-cowboys","OKLA STATE","D53","LB","2024","7","2","1","4","0","0","0","63","","","","0","0-0","0","0","0"
"","","174301","","429182","","Iman Oates","oklahoma-state-cowboys","OKLA STATE","D99","DI","2024","46","0","0","1","0","44","0","56.3","","","","0","0-0","0","0","0"
"","","174309","","420296","","Dylan Smith","oklahoma-state-cowboys","OKLA STATE","D11","S","2024","76","22","0","3","0","50","0","60.9","","","","1","0-0","0","0","0"
"","","174311","","0","","Seth Swirczynski","oklahoma-state-cowboys","OKLA STATE","37","HB","2024","3","0","3","0","0","0","0","60.7","","","","0","0-0","0","0","0"
"","","174312","","420297","","Poasa Utu","oklahoma-state-cowboys","OKLA STATE","D35","LB","2024","44","0","41","3","0","0","0","51.8","","","","3","0-0","1","0","1"
"","","174313","","425483","","Sesi Vailahi","oklahoma-state-cowboys","OKLA STATE","03","HB","2024","1","0","1","0","0","0","0","60","","","","0","0-0","0","0","0"
"","","174315","","429198","","Kade Welcher","oklahoma-state-cowboys","OKLA STATE","D38","S","2024","18","9","9","0","0","0","0","69.7","","","","5","0-0","1","0","0"
"","","174317","","431737","","Markee Anderson","south-carolina-gamecocks","S CAROLINA","58","G","2024","58","0","0","0","0","0","55","65.3","","","","0","0-0","0","0","0"
"","","174318","","412625","","Maurice Brown II","south-carolina-gamecocks","S CAROLINA","44","TE","2024","282","54","70","42","48","0","62","46.2","","","","28","2-0","1","2","3"
"","","174319","","407577","","Judge Collier","south-carolina-gamecocks","S CAROLINA","D20","CB","2024","21","0","0","8","0","11","0","62.3","","","","0","0-0","0","0","0"
"","","174320","","412626","","Connor Cox","south-carolina-gamecocks","S CAROLINA","18","TE","2024","3","3","0","0","0","0","0","57","","","","1","0-0","0","0","0"
"","","174322","","412629","","Grayson Howard","florida-gators","FLORIDA","D10","LB","2024","62","1","0","4","36","20","0","57","","","","1","0-0","0","0","0"
"","","174323","","407601","","Jalon Kilgore","south-carolina-gamecocks","S CAROLINA","D24","CB","2024","69","0","5","19","0","37","0","61.7","","73.3","","2","0-0","0","1","0"
"","","174324","","412631","","Xzavier McLeod","georgia-bulldogs","GEORGIA","D94","DI","2024","6","0","0","0","0","4","0","59.4","","","","0","0-0","0","0","0"
"","","174326","","412636","","LaNorris Sellers","south-carolina-gamecocks","S CAROLINA","16","QB","2024","2","0","0","0","0","0","0","","","","","2","0-0","0","0","0"
"","","174327","","407642","","Desmond Umeozulu","south-carolina-gamecocks","S CAROLINA","D09","ED","2024","50","0","16","13","0","19","0","67.5","","","","2","0-0","0","0","0"
"","","174339","","0","","Nicholas Antoine","ucf-knights","UCF","D46","CB","2024","1","0","1","0","0","0","0","60","","","","0","0-0","0","0","0"
"","","174340","","406275","","Kaven Call","ucf-knights","UCF","D33","ED","2024","22","12","1","1","7","0","0","61.6","","","","0","0-0","0","0","0"
"","","174343","","0","","R.D. Cooper","ucf-knights","UCF","D39","CB","2024","1","0","1","0","0","0","0","60","","","","0","0-0","0","0","0"
"","","174348","","415926","","Hudson Gibbs","ucf-knights","UCF","D19","S","2024","23","19","0","3","0","0","0","60.8","","","","1","0-0","0","0","0"
"","","174349","","415927","","Andrew Harris","ucf-knights","UCF","D28","LB","2024","57","0","52","4","0","0","0","71.2","","","","5","0-0","1","1","1"
"","","174351","","406294","","Braeden Marshall","ucf-knights","UCF","D04","S","2024","60","0","35","11","5","8","0","54.3","","","","1","0-0","0","0","1"
"","","174354","","406301","","Isaiah Nixon","ucf-knights","UCF","D06","ED","2024","26","0","4","8","0","12","0","61.6","","","","1","0-0","0","0","0"
"","","174359","","415931","","Grant Reddick","ucf-knights","UCF","S33","K","2024","41","0","7","0","0","0","34","61.4","52.3","","72.4","12","0-0","0","0","0"
"","","174360","","415933","","Dylan Rizk","ucf-knights","UCF","10","QB","2024","2","0","0","0","0","0","0","","","","","1","0-0","0","0","0"
"","","174361","","428376","","Andrew Rumph","ucf-knights","UCF","D87","DI","2024","1","0","0","0","0","1","0","59.8","","","","0","0-0","0","0","0"
"","","174625","","429339","","Hayden Arnold","baylor-bears","BAYLOR","S97","K","2024","1","0","0","0","0","0","1","60","","","","0","0-0","0","0","0"
"","","174627","","415637","","Brendan Bett","baylor-bears","BAYLOR","D90","DI","2024","1","0","0","0","0","1","0","59.8","","","","0","0-0","0","0","0"
"","","174628","","412340","","DJ Coleman","baylor-bears","BAYLOR","D33","S","2024","218","49","62","43","34","26","0","73.9","","","","15","0-0","2","1","1"
"","","174629","","407158","","Micah Gifford","baylor-bears","BAYLOR","88","WR","2024","252","69","79","55","45","0","0","90.3","","","","32","1-1","8","0","3"
"","","174630","","407163","","Caden Jenkins","baylor-bears","BAYLOR","D08","CB","2024","45","1","1","11","3","27","0","73.5","","","","3","0-0","1","0","0"
"","","174631","","429370","","DK Kalu","baylor-bears","BAYLOR","D93","DI","2024","2","0","0","0","0","2","0","59.1","","","","0","0-0","0","0","0"
"","","174632","","429371","","Corey Kelly","baylor-bears","BAYLOR","D52","ED","2024","73","22","24","25","0","1","0","63.6","","","","6","1-0","0","1","0"
"","","174633","","407170","","Matthew Klopfenstein","baylor-bears","BAYLOR","85","TE","2024","102","36","0","0","0","0","64","81.9","59.4","","","5","0-0","0","0","0"
"","","174637","","412342","","Dawson Pendergrass","baylor-bears","BAYLOR","35","HB","2024","104","52","1","22","27","0","0","63.1","","","","4","0-0","0","0","0"
"","","174638","","424603","","Hawkins Polley","baylor-bears","BAYLOR","86","TE","2024","53","5","0","0","0","0","46","63.8","","","","0","0-0","0","0","0"
"","","174639","","415639","","Jacob Redding","baylor-bears","BAYLOR","D38","S","2024","219","47","79","50","35","4","0","67.4","","","","23","0-0","5","1","2"
"","","174641","","419536","","Dylan Schaub","baylor-bears","BAYLOR","S93","LS","2024","1","0","0","0","0","0","1","60","","","","0","0-0","0","0","0"
"","","174646","","423317","","LeVar Thornton Jr.","baylor-bears","BAYLOR","D25","CB","2024","175","0","79","54","20","20","0","63.3","","","","9","1-0","1","1","1"
"","","174649","","412344","","Bryson Washington","baylor-bears","BAYLOR","30","HB","2024","1","0","0","0","0","0","0","","","","","0","0-0","0","0","0"
"","","174650","","407215","","Palmer Williams","baylor-bears","BAYLOR","S94","P","2024","126","0","0","0","45","0","75","57.6","","81.1","","46","1-0","0","0","0"
"","","174651","","407223","","Carl Williams IV","baylor-bears","BAYLOR","D15","CB","2024","50","2","5","1","2","37","0","61.7","","","","0","0-0","0","0","0"
"","","174652","","412345","","Tay'Shawn Wilson","baylor-bears","BAYLOR","D37","CB","2024","9","0","0","9","0","0","0","61.5","","","","0","0-0","0","0","0"
"","","174653","","407228","","Trey Wilson","baylor-bears","BAYLOR","D91","ED","2024","6","0","0","0","0","5","0","59.2","","","","0","0-0","0","0","0"
"","","174655","","436417","","Rylan Barnes","iowa-state-cyclones","IOWA STATE","D41","LB","2024","23","0","0","0","0","21","0","60.4","","","","0","0-0","0","0","0"
"","","174656","","429392","","Vince Benetti","iowa-state-cyclones","IOWA STATE","D50","ED","2024","52","2","1","45","0","0","0","61.3","","","","1","1-0","0","0","0"
"","","174657","","426838","","Kai Black","iowa-state-cyclones","IOWA STATE","17","WR","2024","5","0","0","3","0","2","0","61.6","","","","0","0-0","0","0","0"
"","","174658","","418129","","Brendan Black","iowa-state-cyclones","IOWA STATE","51","G","2024","72","0","0","0","0","0","63","65.9","","","","1","0-0","0","0","0"
"","","174660","","407624","","Benjamin Brahmer","iowa-state-cyclones","IOWA STATE","18","TE","2024","29","4","0","0","23","0","0","59.8","","","","1","0-0","0","0","0"
"","","174661","","429398","","Trevor Buhr","iowa-state-cyclones","IOWA STATE","70","G","2024","4","0","0","0","0","0","3","60.9","","","","0","0-0","0","0","0"
"","","174665","","418130","","Kooper Ebel","iowa-state-cyclones","IOWA STATE","D47","LB","2024","6","0","1","0","0","1","0","60.2","","","","0","0-0","0","0","0"
"","","174669","","407639","","Carson Hansen","iowa-state-cyclones","IOWA STATE","26","HB","2024","56","21","0","30","1","0","0","67","","","","1","0-0","0","0","0"
"","","174670","","415622","","Zaimir Hawk","iowa-state-cyclones","IOWA STATE","D53","DI","2024","26","0","0","0","0","21","5","58.6","","","","0","0-0","0","0","0"
"","","174672","","418131","","Ta'Shawn James","iowa-state-cyclones","IOWA STATE","D19","S","2024","127","0","46","53","0","25","0","62.3","","","","8","0-0","2","0","0"
"","","174675","","429408","","Kyle Konrardy","iowa-state-cyclones","IOWA STATE","S97","K","2024","80","0","0","0","0","0","77","48.5","","","77.9","32","1-0","0","0","0"
"","","174677","","426839","","Caden Matson","iowa-state-cyclones","IOWA STATE","D43","CB","2024","121","67","13","40","0","0","0","63.2","","60","","8","0-0","0","0","1"
"","","174680","","425511","","Beni Ngoyi","iowa-state-cyclones","IOWA STATE","00","WR","2024","57","5","0","45","3","0","0","60.6","","","","5","1-0","0","0","0"
"","","174683","","407663","","Jamison Patton","iowa-state-cyclones","IOWA STATE","D02","S","2024","132","36","53","32","2","4","0","68.7","","","","3","0-0","1","0","0"
"","","174685","","412555","","Jack Sadowsky V","iowa-state-cyclones","IOWA STATE","D33","LB","2024","77","11","36","0","8","19","0","57.2","","","","8","0-0","1","2","0"
"","","174686","","407667","","Abu Sama III","iowa-state-cyclones","IOWA STATE","24","HB","2024","12","8","0","3","0","0","0","61.5","57.1","","","0","0-0","0","0","0"
"","","174690","","423319","","Cam Smith","iowa-state-cyclones","IOWA STATE","D13","S","2024","135","12","75","0","43","3","0","75.6","","","","9","0-0","5","0","1"
"","","174691","","407673","","Drew Surges","iowa-state-cyclones","IOWA STATE","D29","S","2024","21","16","2","1","0","2","0","68.4","","","","1","0-0","0","0","0"
"","","174693","","429427","","Tripp Walsh","iowa-state-cyclones","IOWA STATE","27","TE","2024","77","45","0","0","30","0","0","66.7","","","","3","0-0","1","0","0"
"","","174695","","411204","","Keyjuan Brown","louisville-cardinals","LOUISVILLE","22","HB","2024","17","13","3","1","0","0","0","61.6","","60","","4","0-0","1","0","0"
"","","174697","","429775","","Micah Carter","louisville-cardinals","LOUISVILLE","D92","ED","2024","2","0","0","2","0","0","0","60.4","","","","0","0-0","0","0","0"
"","","174698","","406329","","Stanquan Clark","louisville-cardinals","LOUISVILLE","D06","LB","2024","143","44","29","17","2","47","0","58.9","59.9","","","7","1-1","0","0","0"
"","","174700","","429780","","Saadiq Clements","louisville-cardinals","LOUISVILLE","D52","DI","2024","2","0","0","2","0","0","0","60.3","","","","0","0-0","0","0","0"
"","","174701","","411208","","Travis Egan","louisville-cardinals","LOUISVILLE","17","QB","2024","206","58","75","41","29","0","0","79.6","","","","22","0-0","6","3","2"
"","","174704","","406358","","Adonijah Green","louisville-cardinals","LOUISVILLE","D98","ED","2024","15","0","0","3","0","12","0","59.9","","","","0","0-0","0","0","0"
"","","174705","","411210","","Cataurus Hicks","louisville-cardinals","LOUISVILLE","81","WR","2024","3","1","0","2","0","0","0","60","60","60.2","","0","0-0","0","0","0"
"","","174706","","411215","","Jamari Johnson","louisville-cardinals","LOUISVILLE","11","TE","2024","47","5","0","0","0","0","42","64","","","","0","0-0","0","0","0"
"","","174707","","411217","","Jaedon King","louisville-cardinals","LOUISVILLE","47","WR","2024","9","9","0","0","0","0","0","57.9","","","","1","0-0","0","0","0"
"","","174710","","429838","","Jaden Minkins","louisville-cardinals","LOUISVILLE","D42","CB","2024","72","32","22","13","5","0","0","49.1","","","","4","2-0","0","1","0"
"","","174712","","411236","","Madden Sanker","louisville-cardinals","LOUISVILLE","73","G","2024","26","0","0","0","0","0","25","63.9","","","","0","0-0","0","0","0"
"","","174713","","429875","","Carter Schwartz","louisville-cardinals","LOUISVILLE","S39","P","2024","22","0","0","0","17","0","5","61.7","","48.7","","17","0-0","0","0","0"
"","","174714","","421224","","William Spencer","louisville-cardinals","LOUISVILLE","D55","DI","2024","5","0","0","2","0","3","0","60","","","","0","0-0","0","0","0"
"","","174716","","445005","","Aaron Williams","louisville-cardinals","LOUISVILLE","D13","CB","2024","28","16","9","3","0","0","0","47.5","","","","4","0-0","0","0","0"
"","","174717","","429191","","DeSean Bishop","tennessee-volunteers","TENNESSEE","18","HB","2024","22","22","0","0","0","0","0","67.7","60","","","1","0-0","0","0","0"
"","","174719","","429197","","Ayden Bussell","tennessee-volunteers","TENNESSEE","64","G","2024","4","0","0","0","0","0","4","61.2","","","","0","0-0","0","0","0"
"","","174722","","406938","","Ethan Davis","tennessee-volunteers","TENNESSEE","00","TE","2024","15","4","7","3","1","0","0","53.2","","","","2","0-0","0","0","0"
"","","174724","","406942","","Rickey Gibson III","tennessee-volunteers","TENNESSEE","D01","CB","2024","51","0","0","10","0","36","0","62.1","","","","0","0-0","0","0","0"
"","","174725","","429206","","Max Gilbert","tennessee-volunteers","TENNESSEE","S90","K","2024","81","0","0","0","0","0","80","61.7","","","85.9","26","0-0","0","0","0"
"","","174726","","406951","","Caleb Herring","tennessee-volunteers","TENNESSEE","D31","ED","2024","14","2","0","10","0","2","0","60.5","","","","1","0-0","0","0","0"
"","","174727","","406963","","Daevin Hobbs","tennessee-volunteers","TENNESSEE","D53","DI","2024","8","0","0","2","0","4","0","59.5","","","","1","1-0","0","0","0"
